Mass Range,Relative Error Chirp Mass (%),Relative Error Mass Ratio (%)
CNN_mid_mass_I,13.70468451578904,8.471128013398905
CNN_mid_mass_I,2.022193135336599,12.560526529947916
CNN_mid_mass_I,4.312179752595045,15.063707033793131
CNN_mid_mass_I,1.2760503593887556,12.001768747965496
CNN_mid_mass_I,2.530561460407622,13.86871337890625
CNN_mid_mass_I,-9.1292596018474,12.091398239135742
CNN_mid_mass_I,4.5670452324153885,14.457599322001139
CNN_mid_mass_I,0.2422754955965844,13.297160466512045
CNN_mid_mass_I,4.136283699463068,14.465665817260742
CNN_mid_mass_I,1.6025439401151722,12.522546450297037
CNN_mid_mass_I,-4.059678034474377,9.275086720784504
CNN_mid_mass_I,2.9492705434065685,13.67197036743164
CNN_mid_mass_I,7.6999428061850965,17.864624659220375
CNN_mid_mass_I,7.750941253489996,17.364589373270668
CNN_mid_mass_I,9.851268152157003,18.696959813435875
CNN_mid_mass_I,-9.603181792564389,11.947051684061687
CNN_mid_mass_I,1.3615266302237279,12.639252344767252
CNN_mid_mass_I,4.239144448992374,25.318381687005353
CNN_mid_mass_I,2.8042780367066,24.067725241184228
CNN_mid_mass_I,-2.1771194326204504,17.521225412686658
CNN_mid_mass_I,-1.417102333203771,20.03442744414011
CNN_mid_mass_I,-8.82530474670839,15.824608008066807
CNN_mid_mass_I,4.1671369984848425,24.88788167635599
CNN_mid_mass_I,-0.507346663629121,20.733868579069767
CNN_mid_mass_I,-1.7526139711882254,19.584286709626507
CNN_mid_mass_I,4.1130698657747,23.615177969137818
CNN_mid_mass_I,-0.7677325797450333,20.686430235703778
CNN_mid_mass_I,4.693683787217485,25.479873021443677
CNN_mid_mass_I,0.2809502849398755,21.42806599537531
CNN_mid_mass_I,-4.104877869377441,17.174033820629113
CNN_mid_mass_I,-2.2024759023718206,20.018510520458214
CNN_mid_mass_I,0.4869510867265947,19.404353698094678
CNN_mid_mass_I,3.534158684614572,24.622622132301323
CNN_mid_mass_I,13.14109951407242,0.9551571682095562
CNN_mid_mass_I,17.662622860290337,2.35899351537228
CNN_mid_mass_I,5.589727917575734,0.4215786233544384
CNN_mid_mass_I,2.1133431061904013,6.026325374841694
CNN_mid_mass_I,3.3555613956266765,4.704924486577514
CNN_mid_mass_I,10.828264981969708,1.5726240351796186
CNN_mid_mass_I,0.9719244127819765,4.157827049493793
CNN_mid_mass_I,1.374328170528189,3.8358580321073568
CNN_mid_mass_I,12.754687611925627,0.5225744098424946
CNN_mid_mass_I,9.823658599780211,0.556600466370586
CNN_mid_mass_I,1.1533723768579762,4.262796416878704
CNN_mid_mass_I,4.405374568373221,5.29666114598513
CNN_mid_mass_I,18.337782117887485,3.6064509302377736
CNN_mid_mass_I,8.173567288318576,3.2468890771269834
CNN_mid_mass_I,1.214254414072063,6.078178063035015
CNN_mid_mass_I,4.050213831244853,0.8093623444438015
CNN_mid_mass_I,21.088033845230356,1.7212829806587924
CNN_mid_mass_I,7.121724704822436,-1.145679300481622
CNN_mid_mass_I,11.367094186209686,-1.7485840754075475
CNN_mid_mass_I,7.47262391182356,-2.5740851055492042
CNN_mid_mass_I,-0.9172076939982498,3.1478009440682158
CNN_mid_mass_I,10.980797037747116,-2.0581971515308717
CNN_mid_mass_I,4.526979812812564,1.1919406327334328
CNN_mid_mass_I,5.376004816905675,-1.9127276810732743
CNN_mid_mass_I,1.5027170813844273,-0.5551159381866445
CNN_mid_mass_I,20.970533703217615,1.9736902280287318
CNN_mid_mass_I,11.524747034610847,-2.570619366385719
CNN_mid_mass_I,8.616774363633063,-3.9551892063834444
CNN_mid_mass_I,15.81882535464584,-0.8925605903972268
CNN_mid_mass_I,21.283113660743034,3.3912691203030683
CNN_mid_mass_I,8.014398206484206,-0.9624952619725997
CNN_mid_mass_I,14.822977120982664,-0.7729221474040628
CNN_mid_mass_I,2.319201312830149,-13.120061320227553
CNN_mid_mass_I,7.170510433120292,-12.918871963346334
CNN_mid_mass_I,1.3344823155699217,-11.476934278333516
CNN_mid_mass_I,10.234503641034184,-10.449576216775025
CNN_mid_mass_I,-4.797276439578897,-9.163102749231706
CNN_mid_mass_I,8.7411763991693,-12.042630524248697
CNN_mid_mass_I,13.107053512457098,-9.350564512046615
CNN_mid_mass_I,-3.1895446440544135,-10.602533656197632
CNN_mid_mass_I,1.059655283016466,-12.244366471831869
CNN_mid_mass_I,-3.3457275672893103,-10.114459572611635
CNN_mid_mass_I,6.207317996022292,-13.067375002680603
CNN_mid_mass_I,0.9295268807496242,-11.945909100609864
CNN_mid_mass_I,-5.839716842933286,-9.4497738657771
CNN_mid_mass_I,7.387621827682524,-12.535699315973236
CNN_mid_mass_I,0.8473544863039935,-12.056665968250591
CNN_mid_mass_I,3.838796495471772,-12.847570148674222
CNN_mid_mass_I,15.429828246141298,-10.184595459385932
CNN_mid_mass_I,4.343795612349955,-15.542969107627878
CNN_mid_mass_I,0.2664748150999958,-15.707910374591233
CNN_mid_mass_I,4.705689135819995,-15.61301240795538
CNN_mid_mass_I,0.23689090456941886,-13.986038063701839
CNN_mid_mass_I,15.81757212005956,-10.176991632110202
CNN_mid_mass_I,5.025545959948201,-16.066244558284165
CNN_mid_mass_I,3.193859106985969,-17.901103747518444
CNN_mid_mass_I,3.5347855034081737,-15.624720956149861
CNN_mid_mass_I,5.184791403704558,-15.572583047967218
CNN_mid_mass_I,-1.124799924611544,-15.345422531429097
CNN_mid_mass_I,16.77743854537754,-9.943065360972764
CNN_mid_mass_I,11.131533052919776,-13.04364674969724
CNN_mid_mass_I,1.2786793784016581,-14.422936972818883
CNN_mid_mass_I,3.8182514995385914,-15.515991731693878
CNN_mid_mass_I,5.941895921257564,-17.201888090685802
CNN_mid_mass_I,0.417446489033722,-16.4431217389229
CNN_mid_mass_I,13.411048610538465,-8.906117463723206
CNN_mid_mass_I,3.937777868211668,-13.824099760789135
CNN_mid_mass_I,5.067472047111943,-14.47792297754532
CNN_mid_mass_I,-2.6773856841693715,-14.104651182125775
CNN_mid_mass_I,11.137026506057666,-11.0873907040327
CNN_mid_mass_I,-1.8401778310699681,-14.700324718768778
CNN_mid_mass_I,5.833097691279616,-13.587454037788586
CNN_mid_mass_I,4.148164326359904,-14.322584103315302
CNN_mid_mass_I,6.173235224049146,-14.286038814446863
CNN_mid_mass_I,8.86590008609813,-12.201141699766499
CNN_mid_mass_I,-3.5236245227105654,-14.600500693688023
CNN_mid_mass_I,-0.8712329741182125,-16.84902019989796
CNN_mid_mass_I,2.1831372778241835,-15.721233074481669
CNN_mid_mass_I,2.339914741310589,-15.85088387513772
CNN_mid_mass_I,10.149620273460776,-11.148884357550203
CNN_mid_mass_I,0.10136566121308158,-11.231927688305197
CNN_mid_mass_I,-0.7022289710649263,-12.394067874321573
CNN_mid_mass_I,-7.143233075267435,-7.93499488096971
CNN_mid_mass_I,4.686254689230478,-8.622748118180498
CNN_mid_mass_I,-2.0827125286317845,-11.978042125701908
CNN_mid_mass_I,-4.207612905680714,-8.546484433687654
CNN_mid_mass_I,2.413945791487845,-9.633278846740726
CNN_mid_mass_I,-4.127319496370214,-8.199635835794306
CNN_mid_mass_I,7.875164560392639,-6.614685058593753
CNN_mid_mass_I,7.5923346807188805,-7.251407549931456
CNN_mid_mass_I,0.583266887719505,-10.470439837529112
CNN_mid_mass_I,5.456194309217585,-8.399175680600683
CNN_mid_mass_I,-1.5339452464959167,-12.724028183863718
CNN_mid_mass_I,1.920977826705585,-9.998922164623556
CNN_mid_mass_I,-0.7100038419866982,-11.54601390545185
CNN_mid_mass_I,-5.224106893380665,-9.871396651634806
CNN_mid_mass_I,6.27961632303131,-1.943377959422575
CNN_mid_mass_I,0.9359161262219031,-4.556245070237379
CNN_mid_mass_I,-9.297645991572258,-4.20242884220221
CNN_mid_mass_I,7.788315364701442,-1.0096366588885957
CNN_mid_mass_I,-5.780251206760373,-9.357238427186623
CNN_mid_mass_I,6.996193606281128,-1.4482907759837604
CNN_mid_mass_I,-3.172247248002844,-7.378664994851136
CNN_mid_mass_I,9.265660115864474,-0.2429687059842612
CNN_mid_mass_I,13.691948375514437,3.2990400607769317
CNN_mid_mass_I,-12.122801956909662,-3.6503840715457225
CNN_mid_mass_I,-0.6052483097363747,-5.921841890383988
CNN_mid_mass_I,5.830148388745444,-1.9454289705325385
CNN_mid_mass_I,-0.7949719258355223,-5.8158214275653535
CNN_mid_mass_I,11.136801210912479,0.4718053035247032
CNN_mid_mass_I,2.89060164366395,-3.4216727965917335
CNN_mid_mass_I,5.275421889601627,-3.583689225025665
CNN_mid_mass_I,4.556003308831995,8.075802142803486
CNN_mid_mass_I,10.237544358067598,12.604339306171125
CNN_mid_mass_I,4.400293817779145,8.334211202768179
CNN_mid_mass_I,5.2128260506191975,9.465650411752554
CNN_mid_mass_I,2.801559443794852,7.515430450439453
CNN_mid_mass_I,-3.1953141090692005,3.5953154930701623
CNN_mid_mass_I,-0.5805545217186308,6.171050438514122
CNN_mid_mass_I,-2.3641064704133297,4.133459237905649
CNN_mid_mass_I,1.0059120775440877,5.652765127328726
CNN_mid_mass_I,5.041077204517147,8.930257650522085
CNN_mid_mass_I,-10.64425622672556,2.8359193068284254
CNN_mid_mass_I,6.752776492507878,9.994675562931942
CNN_mid_mass_I,4.174495792304603,8.570128220778244
CNN_mid_mass_I,4.677829408876991,9.037237900954025
CNN_mid_mass_I,-1.4260982210821935,5.1902917715219345
CNN_mid_mass_I,-4.690269192103046,2.844722454364483
CNN_mid_mass_I,4.6071666364004695,18.272430163163413
CNN_mid_mass_I,-6.662828126229295,9.669964588605447
CNN_mid_mass_I,5.913500744055165,19.198270944448627
CNN_mid_mass_I,2.587322932162208,17.152258066030658
CNN_mid_mass_I,-1.9535013948931215,13.386063850842996
CNN_mid_mass_I,0.4889320472380927,15.219599925554725
CNN_mid_mass_I,0.05658789129254821,13.912937732843261
CNN_mid_mass_I,-1.9013334678711886,13.141388159531822
CNN_mid_mass_I,5.373690658444438,18.318214783301727
CNN_mid_mass_I,-6.243929515248271,9.850195737985471
CNN_mid_mass_I,-4.35309807883576,11.994933165036722
CNN_mid_mass_I,1.2188105613004279,15.624513992896455
CNN_mid_mass_I,1.6819042651736176,15.381038647431602
CNN_mid_mass_I,0.9404306911052752,15.597786811681901
CNN_mid_mass_I,0.49129436846172736,14.977660087438737
CNN_mid_mass_I,-5.5286481777469785,10.483339199653047
CNN_mid_mass_I,12.361375531128953,8.901049941778188
CNN_mid_mass_I,-5.712844015796332,14.521719515323644
CNN_mid_mass_I,3.484892210441523,9.848209470510488
CNN_mid_mass_I,9.486810160401497,7.532303035259252
CNN_mid_mass_I,3.248043409066745,11.101878434419637
CNN_mid_mass_I,-2.0825873912967863,13.13068456947804
CNN_mid_mass_I,12.774001851861655,10.176021233201032
CNN_mid_mass_I,2.350642831493192,9.899740293622022
CNN_mid_mass_I,1.3756937005194145,12.147546559572225
CNN_mid_mass_I,6.696750679319714,7.256647944450384
CNN_mid_mass_I,-1.038118784293822,13.046969473361974
CNN_mid_mass_I,5.990814558249593,7.28613324463368
CNN_mid_mass_I,-1.6295282894405718,12.561881914734846
CNN_mid_mass_I,8.307535679417208,8.836728334426885
CNN_mid_mass_I,-1.647556292396724,12.488344684243208
CNN_mid_mass_I,1.177774847740086,11.781964823603635
CNN_mid_mass_I,8.33303333989758,5.126488208770754
CNN_mid_mass_I,6.9163293588010255,5.687908692793415
CNN_mid_mass_I,13.39516069685872,7.572312788529832
CNN_mid_mass_I,4.296801982493451,4.996759241277523
CNN_mid_mass_I,-1.5177500853590946,9.411466121673588
CNN_mid_mass_I,2.506923822915205,5.990523641759701
CNN_mid_mass_I,9.675913451641636,5.086244236339224
CNN_mid_mass_I,-2.2009067189313276,8.338602022691209
CNN_mid_mass_I,4.781719779282934,5.693848566575486
CNN_mid_mass_I,6.461834587206944,3.7148844112049466
CNN_mid_mass_I,-9.874911493520532,11.150460893457588
CNN_mid_mass_I,-1.4650313793589254,9.573761983351277
CNN_mid_mass_I,-5.015944171722256,10.221132365140049
CNN_mid_mass_I,2.186038113928596,6.989772753282029
CNN_mid_mass_I,11.635316581526073,6.7606665871360105
CNN_mid_mass_I,5.651728716379971,4.737377166748049
CNN_mid_mass_I,10.173528594610724,-2.08206950007258
CNN_mid_mass_I,4.995969541583418,-5.327707690161625
CNN_mid_mass_I,2.604746969596011,-6.451698251672691
CNN_mid_mass_I,4.319246203220033,-5.720747483743201
CNN_mid_mass_I,3.859823838563968,-5.60082809345142
CNN_mid_mass_I,7.894987603226984,-3.4785782968675747
CNN_mid_mass_I,0.1530969122636588,-5.029539804200866
CNN_mid_mass_I,6.675084112276338,-3.6674493067973346
CNN_mid_mass_I,7.367409173484579,-3.887470670648521
CNN_mid_mass_I,1.588110685973345,-6.276189958727035
CNN_mid_mass_I,0.46752222476427,-6.354140268789752
CNN_mid_mass_I,6.773865369604115,-4.227932401605552
CNN_mid_mass_I,-3.6783659549851686,-3.986984008067361
CNN_mid_mass_I,14.176754976515058,0.5690935495737461
CNN_mid_mass_I,6.646327123483179,-4.483630528321135
CNN_mid_mass_I,6.122351657533883,-4.060759737684918
CNN_mid_mass_I,1.2546803106213757,-7.973523516404002
CNN_mid_mass_I,7.069022869655013,-5.300088618931018
CNN_mid_mass_I,6.72337186208206,-5.605193188315944
CNN_mid_mass_I,12.85914078419663,-1.6120606347134243
CNN_mid_mass_I,1.3242713070040208,-7.617995299791036
CNN_mid_mass_I,8.575076039359962,-5.967935135490016
CNN_mid_mass_I,7.167501315742136,-4.85655288947256
CNN_mid_mass_I,4.803963753119259,-6.766050426583542
CNN_mid_mass_I,10.827858264053972,-3.240967110583657
CNN_mid_mass_I,2.016966678060474,-8.070569603066696
CNN_mid_mass_I,-8.58098614800668,-5.885276982658788
CNN_mid_mass_I,-11.560052398246416,-5.306511803677208
CNN_mid_mass_I,4.160430805961692,-7.584930721082187
CNN_mid_mass_I,6.987198866656152,-5.5104660360436695
CNN_mid_mass_I,-1.5056564899285292,-8.904990710710226
CNN_mid_mass_I,-6.687141182914534,-6.694123933189794
CNN_mid_mass_I,2.886099037334933,-11.957003176212316
CNN_mid_mass_I,7.194118548738911,-8.408221602439886
CNN_mid_mass_I,-1.305661467350906,-12.190770208835607
CNN_mid_mass_I,0.5366278910847545,-12.761869728565223
CNN_mid_mass_I,-0.6354775812813995,-12.666427791118629
CNN_mid_mass_I,6.58382825800093,-8.061000704765325
CNN_mid_mass_I,-0.4009388806766716,-12.820148766040806
CNN_mid_mass_I,7.543911258210803,-8.8529121875763
CNN_mid_mass_I,7.249179601212556,-9.003654122352605
CNN_mid_mass_I,5.637740387439214,-9.59910541772843
CNN_mid_mass_I,-4.087217540721451,-13.37369322776795
CNN_mid_mass_I,10.858212415796736,-6.064136326313024
CNN_mid_mass_I,5.422606698531509,-9.332262277603155
CNN_mid_mass_I,-7.956512724308726,-9.7178664803505
CNN_mid_mass_I,2.2474442859731507,-11.661496162414556
CNN_mid_mass_I,1.4624019752969708,-11.340379416942602
CNN_mid_mass_I,-3.5632602038596195,-17.424219846725464
CNN_mid_mass_I,1.7418563863738437,-14.555418491363525
CNN_mid_mass_I,-1.2902036903322112,-16.23508930206299
CNN_mid_mass_I,8.91628620998121,-9.864038228988647
CNN_mid_mass_I,-6.2064860176052905,-19.058042764663696
CNN_mid_mass_I,3.4635505264899065,-13.679009675979614
CNN_mid_mass_I,3.372385381469975,-13.651609420776367
CNN_mid_mass_I,1.7279906873887796,-15.459197759628296
CNN_mid_mass_I,-8.019700030932023,-15.529948472976685
CNN_mid_mass_I,8.741144382394852,-10.6925368309021
CNN_mid_mass_I,5.192099267232898,-12.803417444229126
CNN_mid_mass_I,6.174414659663847,-12.61967420578003
CNN_mid_mass_I,5.930267765796667,-12.050271034240723
CNN_mid_mass_I,1.8910404569437687,-14.351409673690796
CNN_mid_mass_I,5.626463936792845,-12.25101351737976
CNN_mid_mass_I,2.3047682923483683,-14.829599857330322
CNN_mid_mass_I,5.563833998739978,-5.941099779946468
CNN_mid_mass_I,0.4858960559308589,-9.707690420604893
CNN_mid_mass_I,2.6090728420926643,-9.325164840334942
CNN_mid_mass_I,2.276335116544808,-8.922314076196583
CNN_mid_mass_I,-5.155456429662795,-12.018991651989168
CNN_mid_mass_I,2.548235896347448,-8.98029860996065
CNN_mid_mass_I,-0.7658791496112537,-10.737206254686631
CNN_mid_mass_I,9.974614503850173,-4.769026665460499
CNN_mid_mass_I,3.0107006613647447,-9.282647428058446
CNN_mid_mass_I,-5.924572837090882,-12.15057145981562
CNN_mid_mass_I,-3.0275191117209936,-11.823139304206489
CNN_mid_mass_I,10.91011506483949,-3.9089248293922103
CNN_mid_mass_I,3.6359919234310265,-7.844598520369761
CNN_mid_mass_I,7.258624087851352,-6.043812206813271
CNN_mid_mass_I,1.2877347481850427,-9.448751949128654
CNN_mid_mass_I,1.2749210684260386,-9.448071320851648
CNN_mid_mass_I,4.232740415837236,3.3172607421875
CNN_mid_mass_I,1.289962343856309,2.0284857068743025
CNN_mid_mass_I,-10.090660673294988,-5.257892608642578
CNN_mid_mass_I,-6.163643429701223,-4.112270900181362
CNN_mid_mass_I,-7.798037375816841,-4.042870657784598
CNN_mid_mass_I,3.681462594005162,3.260128838675363
CNN_mid_mass_I,-4.187617749217281,-1.686225618634905
CNN_mid_mass_I,-4.665121081627033,-2.5787149156842912
CNN_mid_mass_I,6.157116142768493,4.78036744253976
CNN_mid_mass_I,-2.5781993382978383,-0.2814497266496931
CNN_mid_mass_I,-2.7635924040933717,-1.1371816907610213
CNN_mid_mass_I,-0.7765239830672588,0.2615111214773996
CNN_mid_mass_I,-3.5289295041275355,-1.1074270520891463
CNN_mid_mass_I,1.4381654903546452,1.643855231148856
CNN_mid_mass_I,-0.25841343764699354,0.042567934308733256
CNN_mid_mass_I,0.4379822026451088,0.9988648550851005
CNN_mid_mass_I,-1.9226826318059116,7.8951380082539195
CNN_mid_mass_I,-8.943234265182271,3.0819978032793367
CNN_mid_mass_I,-13.006717712072744,-1.2110697371619041
CNN_mid_mass_I,-0.9200485902271075,8.640230979238243
CNN_mid_mass_I,-2.100174956469227,8.218243718147283
CNN_mid_mass_I,0.16373590124715093,9.355272991316664
CNN_mid_mass_I,-0.8734981978545194,7.857588785035274
CNN_mid_mass_I,-4.004372206024707,6.103979263986865
CNN_mid_mass_I,-5.30731882575802,5.459939156259814
CNN_mid_mass_I,-6.219202346701664,3.2714592558997064
CNN_mid_mass_I,-1.1960245625972503,7.653984853199555
CNN_mid_mass_I,1.0469424093000275,9.428960084915166
CNN_mid_mass_I,2.5079821979176065,10.365649632045205
CNN_mid_mass_I,-7.517619021900347,3.1539550849369644
CNN_mid_mass_I,-2.6279134947534937,7.752931543758942
CNN_mid_mass_I,2.6363274674416215,11.444357463291718
CNN_mid_mass_I,11.151276963868652,14.625120162963864
CNN_mid_mass_I,13.583633984844997,16.440429538488385
CNN_mid_mass_I,0.35698877465081913,16.847760975360867
CNN_mid_mass_I,4.734990239553572,13.644839823245999
CNN_mid_mass_I,1.9653190298017493,16.453173756599423
CNN_mid_mass_I,6.896062921285669,14.46919813752174
CNN_mid_mass_I,6.640677258577483,13.862909376621243
CNN_mid_mass_I,11.53765695040749,14.377431571483609
CNN_mid_mass_I,5.860026484332419,11.872688680887219
CNN_mid_mass_I,-1.4408026604582371,16.884534806013104
CNN_mid_mass_I,5.286503387021125,13.045173138380047
CNN_mid_mass_I,0.033524463888718894,12.49948292970657
CNN_mid_mass_I,3.481605547893371,14.230754226446148
CNN_mid_mass_I,3.202922119127182,16.19624868035316
CNN_mid_mass_I,-1.5682613434097368,18.725250661373135
CNN_mid_mass_I,6.323382758223708,12.60064989328384
CNN_mid_mass_I,11.978047830591807,14.081796010335287
CNN_mid_mass_I,1.454959765078594,10.297067960103352
CNN_mid_mass_I,2.1959103175464043,8.85454813639323
CNN_mid_mass_I,5.860227691260113,9.42070484161377
CNN_mid_mass_I,9.712813340653746,12.899931271870932
CNN_mid_mass_I,9.042039908940664,11.148945490519207
CNN_mid_mass_I,2.109139591884155,9.479705492655437
CNN_mid_mass_I,8.39104052307571,10.869701703389484
CNN_mid_mass_I,3.5016887437274677,8.484331766764324
CNN_mid_mass_I,-0.5065771850415944,11.420059204101562
CNN_mid_mass_I,3.4476442944106096,8.458320299784344
CNN_mid_mass_I,11.20440557178883,12.803816795349121
CNN_mid_mass_I,-7.95003045975967,16.793696085611977
CNN_mid_mass_I,5.736662951382784,11.03219985961914
CNN_mid_mass_I,3.330451959751237,10.541454950968426
CNN_mid_mass_I,-2.926846647497569,14.889907836914062
CNN_mid_mass_I,-2.2394297546686044,-0.3227324099154122
CNN_mid_mass_I,13.694992788424937,5.531267862062193
CNN_mid_mass_I,6.562820171641573,1.775748020893815
CNN_mid_mass_I,2.9310128258520045,-0.8822969488195507
CNN_mid_mass_I,1.0863568783688125,-1.3077117301322354
CNN_mid_mass_I,3.68320189105297,0.3297928217295018
CNN_mid_mass_I,1.0270699164032984,-0.9346285381832674
CNN_mid_mass_I,5.72518397628976,0.9724939191663552
CNN_mid_mass_I,-3.406258029025634,-0.8287391147098061
CNN_mid_mass_I,8.186011330129112,2.112469157657104
CNN_mid_mass_I,-7.504644527368734,0.9652427724889769
CNN_mid_mass_I,1.1136799622150644,-1.466372206404406
CNN_mid_mass_I,-2.9021721293148164,-1.5034076329824122
CNN_mid_mass_I,9.886226631503838,4.218243263863225
CNN_mid_mass_I,4.835368733385897,0.5212642051078141
CNN_mid_mass_I,2.7241442586564784,-0.06005377382845852
CNN_mid_mass_I,-0.18868527471488467,-4.500097977487666
CNN_mid_mass_I,4.641366416732114,-1.5720292141563026
CNN_mid_mass_I,0.1682437241342838,-2.768150756233618
